TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
__FloodVolume,__flood_volume,0,Single,,,0,VO,,0,,,F,F,0,0,0,,,,,,,,,,,,,0,,1,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_Flow,INPQ,0,Single,,,0,Q,,0,Input flow,Input flow,F,F,2,0,0,Inp flow,,,QIN,,,,,,,,,0,,5,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_GWLevel,INPGWZ,0,Single,,,0,Z,,0,Input GW level,Input groundwater level,F,F,2,0,0,Inp GW level,,,IFN,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_Level,INPZ,0,Single,,,0,Z,,0,Input level,Input level,F,F,2,0,0,Inp level,,,LEV,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegFIXPMP,INPONOFF,0,Single,,,0,,,0,Input pump on/off,Input pump on/off,F,F,0,0,0,Inp pump on,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegGTWEIR,INPOPENING,0,Single,,,0,L,,0,Input opening,Input opening,F,F,0,0,0,Inp opening,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegROTPMP,INPONOFF,0,Single,,,0,,,0,Input pump on/off,Input pump on/off,F,F,0,0,0,Inp pump on,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVCWEIR,INPCRESTZ,0,Single,,,0,Z,,0,Input crest height,Input crest height,F,F,0,0,0,Inp crest,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVFDPMP,INPSPEED,0,Single,,,0,WN_AV,,0,Input pump speed,Input pump speed,F,F,0,0,0,Inp pmp spd,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVLDORF,INPLIMITQ,0,Single,,,0,Q,,0,Input limiting flow,Input limiting flow,F,F,0,0,0,Inp lim flow,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVRGATE,INPANGLE,0,Single,,,0,ANGLE,,0,Input angle,Input angle,F,F,0,0,0,Inp angle,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVSGATE,INPOPENING,0,Single,,,0,L,,0,Input opening,Input opening,F,F,0,0,0,Inp opening,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVSPPMP,INPPUMPQ,0,Single,,,0,Q,,0,Input pump flow,Input pump flow,F,F,0,0,0,Inp pmp flow,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RegVWWEIR,INPWIDTH,0,Single,,,0,L,,0,Input width,Input width,F,F,0,0,0,Inp width,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_RTCTable,INPRTCOUT,0,Single,,,0,,,0,Table output value,Table output value,F,F,0,0,0,Table output,,,REV,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_SMD,INPSMD,0,Single,,,0,SMD,,0,Input SMD,Input SMD,F,F,2,0,0,Inp SMD,,,SMD,,,,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPCOL,0,Single,,,0,,,0,Input coliforms,Input coliforms,F,F,2,0,99,Inp COL,,,COL,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPMC<CFX>DIS,3618,Single,,,0,MCSI,,0,Input conc <CFX> dis,Input concentration <CFX> dissolved,F,F,2,0,99,,,,XXD,,,MC<CFX>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPMC<PPD>DET,1943,Single,,,0,MCSI,,0,Input conc <PPD> det,Input concentration <PPD> detrital,F,F,2,0,99,,,,SFX,,,MC<PPD>DET,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPMC<PPP>DIS,0,Single,,,0,MCSI,,0,Input conc <PPP> dis,Input concentration <PPP> dissolved,F,F,2,0,99,,,,XXD,,,MC<PPP>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPMC<SFX>,0,Single,,,0,MCSI,,0,Input conc <SFX>,Input concentration <SFX>,F,F,2,0,99,,,,SFX,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPPF<PPA><SFX>,0,Single,,,0,PP,,0,Input PF <PPA> <SFX>,Input potency factor <PPA> <SFX>,F,F,2,0,99,,,,XXA,,,PF<PPA><SFX>,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPPH_,0,Single,,,0,,,0,Input pH,Input pH,F,F,2,0,99,Inp pH,,,PH_,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__INP_WQ,INPTW_,0,Single,,,0,CF,,0,Input temperature,Input temperature,F,F,2,0,99,Inp temper,,,TW_,,,,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,9,T,F,,,,,,F,F,F,F,,,,,,,0,0,0
__IWR_2DLineSource,FLOW2D,0,Single,,,0,Q,,0,,Flow,F,F,2,0,0,Flow,,,,,,FLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DLineSource,MAXFLOW2D,0,Single,,,0,Q,,0,,Max flow,F,F,2,0,0,Max flow,,,,,FLOW2D,MAXFLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DLineSource,MINFLOW2D,0,Single,,,0,Q,,0,,Min flow,F,F,2,0,0,Min flow,,,,,,MINFLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,AVGINFRATE2D,0,Single,,,0,Q,,0,Avg infiltration volume rate,Average infiltration volume rate,F,F,2,0,0,Avg infil,,,,AVGINF,,AvgInfilRate,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,CUMINF2D,0,Single,,,0,Y,,0,Cumulative infiltration,Cumulative infiltration,F,F,2,0,0,Cum infilt,,,CUMINFVOL2D $AREA / 10000 /,RPN,,CUMINF2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,CUMINFVOL2D,0,Single,,,0,VO,,0,Cumulative infiltration volume,Cumulative infiltration volume,F,F,2,0,0,Inf vol,,,,,,CumInf,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,INFVOLRATE2D,0,Single,,,0,Q,,0,Instantaneous infiltration rate,Instantaneous infiltration rate,F,F,2,0,0,Inst infil,,,,,,InstInfRate,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,MAXINFVOLRATE2D,0,Single,,,0,Q,,0,Max instantaneous infiltration rate,Max instantaneous infiltration rate,F,F,2,0,0,MaxInstInf,,,,,INFVOLRATE2D,MaxInstInfRate,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,MININFVOLRATE2D,0,Single,,,0,Q,,0,Min instantaneous infiltration rate,Min instantaneous infiltration rate,F,F,2,0,0,MinInstInf,,,,,,MinInstInfRate,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPermeableZone,ZONE_AREA2D,0,Single,,,0,NA,,0,Area in 2D Zone,Area in 2D Zone,F,F,2,0,0,Area2DZ,,,,,,Area2DZ,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPointSource,FLOW2D,0,Single,,,0,Q,,0,,Flow,F,F,2,0,0,Flow,,,,,,FLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPointSource,MAXFLOW2D,0,Single,,,0,Q,,0,,Max flow,F,F,2,0,0,Max flow,,,,,FLOW2D,MAXFLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DPointSource,MINFLOW2D,0,Single,,,0,Q,,0,,Min flow,F,F,2,0,0,Min flow,,,,,,MINFLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,AVEGNDLEV2D,0,Single,,,0,Z,,0,,Mean ground level,F,F,2,0,0,Mean-ground,,,,,,AVEGNDLEV2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,F,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,FLOW2D,0,Single,,,0,Q,,0,,Flow,F,F,2,0,0,Flow,,,,,,FLOW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<CFX><SFX>2D,3618,Single,,,0,CFS,,0,,<CFX> <SFX> flow through line,F,F,2,0,0,,,,,,,FLOW<CFX><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<CFX>DIS2D,3618,Single,,,0,MFSI,,0,,<CFX> dissolved flow through line,F,F,2,0,0,,,,,,,FLOW<CFX>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<PPD>DET2D,2026,Single,,,0,MFSI,,0,,<PPD> detrital flow through line,F,F,2,0,0,,,,,,,FLOW<PPD>DET,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<PPP><SFX>2D,2022,Single,,,0,MFSI,,0,,<PPP> <SFX> flow through line,F,F,2,0,0,,,,,,,FLOW<PPP><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<PPP>DIS2D,2022,Single,,,0,MFSI,,0,,<PPP> dissolved flow through line,F,F,2,0,0,,,,,,,FLOW<PPP>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMC<SFX>2D,2022,Single,,,0,MFSI,,0,,<SFX> flow through line,F,F,2,0,0,,,,,,,FLOW<SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWMCCOLDIS2D,2026,Single,,,0,,,0,,Coliforms dissolved flow through line,F,F,2,0,0,Coliforms di,,,,,,FLOWMCCOLD,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,FLOWUNNH32D,2026,Single,,,0,MFSI,,0,,Unionized ammoniacal nitrogen flow through line,F,F,2,0,0,UNNH3 flow,,,,,,FLOWUNNH32,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHDEPTH2D,0,Single,,,0,Y,,0,,Highest depth on line,F,F,2,0,0,Hi-depth,,,,,,HIGHDEPTH2,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHELEVATION2D,0,Single,,,0,Z,,0,,Highest elevation on line,F,F,2,0,0,Hi-elev,,,,,,HIGHELEV2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<CFX><SFX>2D,3618,Single,,,0,MCSI,,0,,Highest concentration <CFX> <SFX> on line,F,F,2,0,0,,,,,,,HIGH<CFX><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<CFX>DIS2D,3618,Single,,,0,MCSI,,0,,Highest concentration <CFX> dissolved on line,F,F,2,0,0,,,,,,,HIGH<CFX>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<PPD>DET2D,2026,Single,,,0,MCSI,,0,,Highest concentration <PPD> detrital on line,F,F,2,0,0,,,,,,,HIGH<PPD>DET,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<PPP><SFX>2D,2021,Single,,,0,MCSI,,0,,Highest concentration <PPP> <SFX> on line,F,F,2,0,0,,,,,,,HIGH<PPP><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<PPP>DIS2D,2021,Single,,,0,MCSI,,0,,Highest concentration <PPP> dissolved on line,F,F,2,0,0,,,,,,,HIGH<PPP>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMC<SFX>2D,2021,Single,,,0,MCSI,,0,,Highest concentration <SFX> on line,F,F,2,0,0,,,,,,,HIGH<SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHMCCOLDIS2D,2021,Single,,,0,,,0,,Highest coliforms on line,F,F,2,0,0,Hi-COL,,,,,,HIGHMCCOLD,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHPH2D,2021,Single,,,0,,,0,,Highest pH on line,F,F,2,0,0,Hi-pH,,,,,,HIGHPH2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHSPEEDNORMAL2D,0,Single,,,0,V,,0,,Highest speed normal to line,F,F,2,0,0,Hi-spd norm,,,,,,HIGHSPEEDN,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHTW2D,2021,Single,,,0,CF,,0,,Highest water temperature on line,F,F,2,0,0,Hi-temp,,,,,,HIGHTW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,HIGHUNNH32D,2021,Single,,,0,MCSI,,0,,Highest unionized ammoniacal nitrogen on line,F,F,2,0,0,Hi-UNNH3,,,,,,HIGHUNNH32,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWDEPTH2D,0,Single,,,0,Y,,0,,Lowest depth on line,F,F,2,0,0,Lo-depth,,,,,,LOWDEPTH2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,LOWELEVATION2D,0,Single,,,0,Z,,0,,Lowest elevation on line,F,F,2,0,0,Lo-elev,,,,,,LOWELEV2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<CFX><SFX>2D,3618,Single,,,0,MCSI,,0,,Lowest concentration <CFX> <SFX> on line,F,F,2,0,0,,,,,,,LOW<CFX><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<CFX>DIS2D,3618,Single,,,0,MCSI,,0,,Lowest concentration <CFX> dissolved on line,F,F,2,0,0,,,,,,,LOW<CFX>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<PPD>DET2D,2026,Single,,,0,MCSI,,0,,Lowest concentration <PPD> detrital on line,F,F,2,0,0,,,,,,,LOW<PPD>DET,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<PPP><SFX>2D,2021,Single,,,0,MCSI,,0,,Lowest concentration <PPP> <SFX> on line,F,F,2,0,0,,,,,,,LOW<PPP><SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<PPP>DIS2D,2021,Single,,,0,MCSI,,0,,Lowest concentration <PPP> dissolved on line,F,F,2,0,0,,,,,,,LOW<PPP>DIS,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMC<SFX>2D,2021,Single,,,0,MCSI,,0,,Lowest concentration <SFX> on line,F,F,2,0,0,,,,,,,LOW<SFX>,,,,,,0,,6,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWMCCOLDIS2D,2021,Single,,,0,,,0,,Lowest coliforms on line,F,F,2,0,0,Lo-COL,,,,,,LOWMCCOLDI,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWPH2D,2021,Single,,,0,,,0,,Lowest pH on line,F,F,2,0,0,Lo-pH,,,,,,LOWPH2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
__IWR_2DResultsLine,LOWSPEEDNORMAL2D,0,Single,,,0,V,,0,,Lowest speed normal to line,F,F,2,0,0,Lo-spd norm,,,,,,LOWSPEEDNO,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,F,,,,,,,0,0,0
__IWR_2DResultsLine,LOWTW2D,2021,Single,,,0,CF,,0,,Lowest water temperature on line,F,F,2,0,0,Lo-temp,,,,,,LOWTW2D,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,8,T,F,0.000000,0.000000,0.000000,0.000000,,F,F,T,T,,,,,,,0,0,0
