TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
ge_tree_object,area,298,Double,,,0,WN_PA,,2,Zone Area,Zone Area,F,F,1,1,3,area,1,,,,,area,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,1,0,0,0,0,0,0,12,F,F,,0,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,area_flag,298,Text,,,4,,,2,Zone Area Flag,Zone Area Flag,F,F,0,1,3,,,,,,,zarea,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,boundary_array,0,NOB,Double,,0,XY,,1,Points,Points,F,F,0,1,7,,,,,,,boundary_a,XY,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,hotlinks,0,Memo,,,0,,,2,Hyperlinks,Hyperlinks,F,F,0,1,170,,,GridHotlinkRO,,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,10,0,10,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,notes,0,Memo,,,0,,,2,Notes,Notes,F,F,0,1,0,notes,,,,,,notes,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,polygon_id,298,Text,,,30,,,1,Zone ID,Zone ID,T,F,1,1,1,,,,,,,polygon,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,20,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,status,407,Text,,,30,,,2,Status,Status,F,F,1,1,2,,,GeoExplorer Status Combo,,,,status,,,ge_status,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,status_flag,293,Text,,,4,,,2,Status Flag,Status Flag,F,F,1,1,2,,,,,,,Zstatus,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,10,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,TreeObjectCommitID,1609,Long Integer,,,0,,,2,Assoc Object CommitID,Assoc Object CommitID,F,F,0,0,2,,,,,,,commitID,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,TreeObjectGUID,306,Text,,,40,,,2,Assoc Object GUID,Assoc Object GUID,F,F,1,0,0,,,,,,,,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,TreeObjectType,306,Long Integer,,,0,,,2,Assoc Object Type,Assoc Object Type,F,F,1,0,1,,,,,,,Archive,,,,,,0,,0,F,F,F,T,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_<UF>,1505,Double,,,0,,,2,User Number <UF>,User Number <UF>,F,F,1,1,161,User N <UF>,,,,,,UN<UF>,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_1,0,Double,,,0,,,2,User Number 1,User Number 1,F,F,1,1,150,User No. 1,,,,,,UN1,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_1_flag,0,Text,,,4,,,2,User Number 1 Flag,User Number 1 Flag,F,F,1,1,8,UN1F,,,,,,zUN1,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_10,836,Double,,,0,,,2,User Number 10,User Number 10,F,F,1,1,160,User No. 10,,,,,,UN10,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
